Date,EMBR3.SA,AZUL4.SA,MGLU3.SA,PETR4.SA,IRBR3.SA
2019-06-04,18.68000030517578,40.0,5.91799783706665,25.46977424621582,29.651582717895508
2019-06-05,18.459999084472656,40.619998931884766,5.816686630249023,25.139249801635742,28.442808151245117
2019-06-06,18.420000076293945,42.689998626708984,5.780786514282227,25.547544479370117,27.760860443115234
2019-06-07,18.540000915527344,43.65999984741211,6.037562847137451,26.014163970947266,28.84085464477539
2019-06-10,18.479999542236328,44.099998474121094,6.160777568817139,25.9072322845459,28.84963607788086
2019-06-11,18.5,43.7400016784668,6.303464412689209,26.403017044067383,28.360857009887695
2019-06-12,18.6299991607666,43.619998931884766,6.179640293121338,26.10165786743164,28.325735092163086
2019-06-13,19.020000457763672,44.25,6.377089023590088,26.422460556030273,28.097442626953125
2019-06-14,18.670000076293945,43.790000915527344,6.4367194175720215,26.305805206298828,27.395008087158203
2019-06-17,18.770000457763672,44.779998779296875,6.312896251678467,26.354412078857422,28.214515686035156
2019-06-18,18.729999542236328,45.25,6.331150531768799,26.6849365234375,28.750123977661133
2019-06-19,18.59000015258789,45.400001525878906,6.388955116271973,26.75298309326172,28.77353858947754
2019-06-21,19.1299991607666,44.2599983215332,6.469576835632324,27.49180030822754,29.115976333618164
2019-06-24,19.420000076293945,43.56999969482422,6.3883466720581055,27.462635040283203,29.575485229492188
2019-06-25,18.93000030517578,42.599998474121094,6.28277587890625,26.743261337280273,28.922805786132812
2019-06-26,19.020000457763672,42.38999938964844,6.341797828674316,26.898801803588867,29.268169403076172
2019-06-27,18.959999084472656,42.470001220703125,6.347882270812988,26.471067428588867,29.092561721801758
2019-06-28,19.40999984741211,43.290000915527344,6.42302942276001,26.64604949951172,28.829145431518555
2019-07-01,19.5,42.09000015258789,6.395040035247803,26.50023078918457,29.634023666381836
2019-07-02,19.450000762939453,42.40999984741211,6.463797092437744,26.072490692138672,28.390127182006836
2019-07-03,19.34000015258789,44.060001373291016,6.719050884246826,26.422460556030273,28.167686462402344
2019-07-04,19.34000015258789,46.75,6.726656913757324,26.626604080200195,28.109149932861328
2019-07-05,19.479999542236328,48.45000076293945,6.878166198730469,26.63632583618164,28.31110191345215
